
A3,CKH,VARCHAR2,10,,,Y
A3,JLNAME,VARCHAR2,20,,,Y
A3,JLTEL,VARCHAR2,100,,,Y
ALL_LIST_V,CUSTCD,VARCHAR2,8,,,Y
ALL_LIST_V,CUSTNM,VARCHAR2,80,,,Y
ALL_LIST_V,CUSTCARD,VARCHAR2,20,,,Y
ALL_LIST_V,ADDRESS,VARCHAR2,80,,,Y
ALL_LIST_V,PHONENO,VARCHAR2,60,,,Y
ALL_LIST_V,POSCD,CHAR,6,,,Y
ALL_LIST_V,POSNAME,VARCHAR2,60,,,Y
ALL_LIST_V,ITEMCD,CHAR,6,,,Y
ALL_LIST_V,ITEMNAME,VARCHAR2,60,,,Y
ALL_LIST_V,ITEMEID,CHAR,13,,,Y
ALL_LIST_V,POSEID,CHAR,13,,,Y
ALL_LIST_V,OLD_DEGREE,NUMBER,22,,,Y
ALL_LIST_V,START_DATE,DATE,7,,,Y
ALL_LIST_V,END_DATE,DATE,7,,,Y
ALL_LIST_V,POSCLASSCD,VARCHAR2,6,,,Y
ALL_LIST_V,ITEMCLASSCD,VARCHAR2,6,,,Y
ALL_LIST_V,ASSET_TYPE,VARCHAR2,10,,,Y
ASSET_CHANGE_V_TABLE,ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,CREATEDDATE,DATE,7,,,Y
ASSET_CHANGE_V_TABLE,REQUESTDATE,DATE,7,,,Y
ASSET_CHANGE_V_TABLE,CASE_ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,CASE_SERVICE_NO,VARCHAR2,256,,,Y
ASSET_CHANGE_V_TABLE,AREA_ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,AREA_NAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,LOCATION_ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,LOCATION_NAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,LOCATION_TYPE,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,LOCALTION_TYPE_NAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,LOCATION_CARDCODE,VARCHAR2,64,,,Y
ASSET_CHANGE_V_TABLE,LOCATION_STATUS,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,LOCALTION_STATUS_NAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,PHONENUMBER,VARCHAR2,64,,,Y
ASSET_CHANGE_V_TABLE,ADDRESS,VARCHAR2,512,,,Y
ASSET_CHANGE_V_TABLE,CUSTOMER_ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,CUSTOMERNAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,TT_ASSET_ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,ASSETNAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,CHANGED_BEFOREPART,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,PREASSETNAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,PREASSETSERIAL,VARCHAR2,64,,,Y
ASSET_CHANGE_V_TABLE,PREASSETCATALOG,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,PREASSETCATALOGNAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,PREASSETMODEL,VARCHAR2,64,,,Y
ASSET_CHANGE_V_TABLE,CHANGED_AFTERPART,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,CURASSETNAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,CURASSETSERIAL,VARCHAR2,64,,,Y
ASSET_CHANGE_V_TABLE,CURASSETCATALOG,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,CURASSETCATALOGNAME,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,CURASSETMODEL,VARCHAR2,64,,,Y
ASSET_CHANGE_V_TABLE,REMARK,VARCHAR2,1024,,,Y
ASSET_CHANGE_V_TABLE,CURASSETCOST,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,CURASSETRECEIPTNO,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,CURASSETDELIVERNO,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,CURASSETDESC,VARCHAR2,1024,,,Y
ASSET_CHANGE_V_TABLE,ENGINEER_ID,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,ENGINEER,VARCHAR2,128,,,Y
ASSET_CHANGE_V_TABLE,INCOME,NUMBER,22,20,0,Y
ASSET_CHANGE_V_TABLE,TYPE_ID,NUMBER,22,20,0,Y
A_CUST,CUSTCD,CHAR,8,,,N
A_CUST,CUSTNM,VARCHAR2,80,,,Y
A_CUST,CUSTANM,VARCHAR2,40,,,Y
A_CUST,CUSTBRCD,VARCHAR2,20,,,Y
A_CUST,CLASSCD,VARCHAR2,6,,,Y
A_CUST,BUSITYP,CHAR,2,,,Y
A_CUST,ADDRESS,VARCHAR2,80,,,Y
A_CUST,ZIPCD,CHAR,6,,,Y
A_CUST,PHONENO,VARCHAR2,60,,,Y
A_CUST,FAXNO,VARCHAR2,20,,,Y
A_CUST,CONTACTOR,VARCHAR2,10,,,Y
A_CUST,TAXNO,VARCHAR2,18,,,Y
A_CUST,BANKNM,VARCHAR2,40,,,Y
A_CUST,BANKACCNO,VARCHAR2,50,,,Y
A_CUST,OPERCD,CHAR,6,,,Y
A_CUST,GENDATE,DATE,7,,,Y
A_CUST,UPDDATE,DATE,7,,,Y
A_CUST,USEFLG,CHAR,1,,,Y
A_CUST,PARENTCD,CHAR,8,,,Y
A_CUST,CUSTCARD,VARCHAR2,20,,,Y
A_CUST,BACKUP,VARCHAR2,200,,,Y
A_CUST,LOCATION,CHAR,1,,,Y
A_CUST,AREA,NUMBER,22,,,Y
A_CUST,POS_N,NUMBER,22,,,Y
A_CUST,WHTRANSFLG,CHAR,1,,,Y
A_CUST,STTRANSFLG,CHAR,1,,,Y
A_CUST,OPERSYSTEM,VARCHAR2,128,,,Y
A_CUST,DATA_BASE,VARCHAR2,128,,,Y
A_CUST,SOFT_EDITION,VARCHAR2,128,,,Y
A_CUST,S_STATUS,CHAR,1,,,Y
A_CUST,AD_VIDEO,CHAR,1,,,Y
A_CUST,COMMMODE,VARCHAR2,4,,,Y
A_CUST,CARD3G,VARCHAR2,30,,,Y
A_CUST,ADR3G,VARCHAR2,20,,,Y
A_CUST,SYSTEMCODE,VARCHAR2,50,,,Y
A_CUST,CUSTRNM,VARCHAR2,80,,,Y
A_CUST,OPENDATE,DATE,7,,,Y
A_CUST,REPLACEDATE,DATE,7,,,Y
A_CUST,LEVELS,VARCHAR2,2,,,Y
A_CUST,ORDERTYPE,VARCHAR2,10,,,Y
A_CUST,PPTCODE,VARCHAR2,10,,,Y
A_CUST,JL_CONTACTOR,VARCHAR2,10,,,Y
A_CUST,JL_PHONENO,VARCHAR2,60,,,Y
A_CUST,ZFTYPE,VARCHAR2,10,,,Y
A_CUST,POSSTATUS,VARCHAR2,2,,,Y
A_CUST,POSSTATUS1,VARCHAR2,2,,,Y
BAK_SYS_USER,USER_ID,NUMBER,22,,0,N
BAK_SYS_USER,USER_NAME,VARCHAR2,20,,,Y
BAK_SYS_USER,PWD,VARCHAR2,20,,,Y
BAK_SYS_USER,DEL_FLAG,CHAR,2,,,Y
BAK_SYS_USER,ROLE_ID,NUMBER,22,,0,Y
BAK_SYS_USER,USER_CODE,VARCHAR2,20,,,Y
BAK_SYS_USER,USEFLAG,CHAR,1,,,Y
BAK_SYS_USER,USER_TYPE,CHAR,1,,,Y
BAK_SYS_USER,LASTDATE,DATE,7,,,Y
BAK_SYS_USER,TIMES,NUMBER,22,,0,Y
BAK_SYS_USER,SAP_USER_ID,VARCHAR2,10,,,Y
BAK_SYS_USER,ORGNAME,VARCHAR2,10,,,Y
BAK_SYS_USER,INIT_FLAG,CHAR,1,,,Y
BAK_SYS_USER,PNUM,VARCHAR2,20,,,Y
BAK_SYS_USER,POSTDEC,VARCHAR2,100,,,Y
BAK_SYS_USER,UPDATE_FLAG,CHAR,1,,,Y
BAK_SYS_USER,ONLINES,CHAR,10,,,Y
BAK_SYS_USER,ISNEWIMPORT,CHAR,1,,,Y
BAK_SYS_USER,NAME_LAST,VARCHAR2,40,,,Y
BAK_TMM35_C_P_R1024ILR,CUSTNM,VARCHAR2,80,,,Y
BAK_TMM35_C_P_R1024ILR,CUSTCARD,VARCHAR2,20,,,Y
BAK_TMM35_C_P_R1024ILR,CUSTCD,CHAR,8,,,N
BAK_TMM35_C_P_R1024ILR,EID,CHAR,13,,,N
BAK_TMM35_C_P_R1024ILR,ITEMCD,CHAR,6,,,N
BAK_TMM35_C_P_R1024ILR,STARTDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024ILR,SYSINFO,VARCHAR2,30,,,Y
BAK_TMM35_C_P_R1024ILR,SOFTINFO,VARCHAR2,30,,,Y
BAK_TMM35_C_P_R1024ILR,POSUPDDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024ILR,POSINFO,VARCHAR2,30,,,Y
BAK_TMM35_C_P_R1024ILR,AREA,CHAR,2,,,Y
BAK_TMM35_C_P_R1024ILR,STATUS,CHAR,1,,,Y
BAK_TMM35_C_P_R1024ILR,TYPFLG,CHAR,2,,,Y
BAK_TMM35_C_P_R1024ILR,MAINTENANCEDATE,CHAR,6,,,Y
BAK_TMM35_C_P_R1024ILR,MAINTENANCETYP,DATE,7,,,Y
BAK_TMM35_C_P_R1024ILR,OPERCD,CHAR,6,,,Y
BAK_TMM35_C_P_R1024ILR,GENDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024ILR,UPDDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024ILR,USEFLG,CHAR,1,,,Y
BAK_TMM35_C_P_R1024UR,CUSTNM,VARCHAR2,80,,,Y
BAK_TMM35_C_P_R1024UR,ADDRESS,VARCHAR2,80,,,Y
BAK_TMM35_C_P_R1024UR,CUSTCARD,VARCHAR2,20,,,Y
BAK_TMM35_C_P_R1024UR,REPLACEDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024UR,CUSTCD,CHAR,8,,,N
BAK_TMM35_C_P_R1024UR,EID,CHAR,13,,,N
BAK_TMM35_C_P_R1024UR,ITEMCD,CHAR,6,,,N
BAK_TMM35_C_P_R1024UR,STARTDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024UR,SYSINFO,VARCHAR2,30,,,Y
BAK_TMM35_C_P_R1024UR,SOFTINFO,VARCHAR2,30,,,Y
BAK_TMM35_C_P_R1024UR,POSUPDDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024UR,POSINFO,VARCHAR2,30,,,Y
BAK_TMM35_C_P_R1024UR,AREA,CHAR,2,,,Y
BAK_TMM35_C_P_R1024UR,STATUS,CHAR,1,,,Y
BAK_TMM35_C_P_R1024UR,TYPFLG,CHAR,2,,,Y
BAK_TMM35_C_P_R1024UR,MAINTENANCEDATE,CHAR,6,,,Y
BAK_TMM35_C_P_R1024UR,MAINTENANCETYP,DATE,7,,,Y
BAK_TMM35_C_P_R1024UR,OPERCD,CHAR,6,,,Y
BAK_TMM35_C_P_R1024UR,GENDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024UR,UPDDATE,DATE,7,,,Y
BAK_TMM35_C_P_R1024UR,USEFLG,CHAR,1,,,Y
BAK_TMM43_EID1024ILR,ITEMCD,CHAR,6,,,N
BAK_TMM43_EID1024ILR,EID,CHAR,13,,,N
BAK_TMM43_EID1024ILR,OPERCD,CHAR,6,,,Y
BAK_TMM43_EID1024ILR,GENDATE,DATE,7,,,Y
BAK_TMM43_EID1024ILR,USEFLG,CHAR,1,,,Y
BAK_TMM43_EID1024ILR,ETYP,CHAR,1,,,Y
BAK_TMM43_EID1024ILR,SFLG,CHAR,1,,,Y
BAK_TMM43_EID1024ILR,REFID,CHAR,8,,,Y
BAK_TMM43_EID1024ILR,QCFLG,CHAR,2,,,Y
BAK_TMM43_EID1024ILR,WHCD,CHAR,2,,,Y
BAK_TMM43_EID1024ILR,PRDDATE,DATE,7,,,Y
BAK_TMM43_EID1024ILR,ITEMTYP,CHAR,2,,,Y
BAK_TMM43_EID1024ILR,NEW_OLD,CHAR,1,,,Y
BAK_TMM43_EID1024ILR,REMARK,VARCHAR2,200,,,Y
BAK_TMM43_EID1024ILR,MANUF_SEQ,VARCHAR2,100,,,Y
BAK_TMM43_EID1024ILR,OLD_DEGREE,NUMBER,22,,,Y
BAK_TMM44_P_R_E1024AR,POSID,CHAR,13,,,N
BAK_TMM44_P_R_E1024AR,ITEMCD,CHAR,6,,,N
BAK_TMM44_P_R_E1024AR,EID,CHAR,13,,,N
BAK_TMM44_P_R_E1024AR,OPERCD,CHAR,6,,,Y
BAK_TMM44_P_R_E1024AR,GENDATE,DATE,7,,,Y
BAK_TMM44_P_R_E1024AR,UPDDATE,DATE,7,,,Y
BAK_TMM44_P_R_E1024AR,USEFLG,CHAR,1,,,Y
BAK_TMM44_P_R_E1024ILR,POSID,CHAR,13,,,N
BAK_TMM44_P_R_E1024ILR,ITEMCD,CHAR,6,,,N
BAK_TMM44_P_R_E1024ILR,EID,CHAR,13,,,N
BAK_TMM44_P_R_E1024ILR,OPERCD,CHAR,6,,,Y
BAK_TMM44_P_R_E1024ILR,GENDATE,DATE,7,,,Y
BAK_TMM44_P_R_E1024ILR,UPDDATE,DATE,7,,,Y
BAK_TMM44_P_R_E1024ILR,USEFLG,CHAR,1,,,Y
CASE_ITEM_V_TABLE,ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,ORG_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,TYPE_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,TYPE,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,NO,VARCHAR2,40,,,Y
CASE_ITEM_V_TABLE,CFG_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,CFG,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,CASE_CATALOG_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,CATALOG,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,AREA_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,AREA_NAME,VARCHAR2,512,,,Y
CASE_ITEM_V_TABLE,LOCATION_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,LOCATION_NAME,VARCHAR2,512,,,Y
CASE_ITEM_V_TABLE,LOCATION_TYPE,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,LOCATION_TYPE_NAME,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,LOCATION_CARDCODE,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,LOCATION_STATUS,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,LOCATION_STATUS_NAME,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,LOCATION_ADDRESS,VARCHAR2,512,,,Y
CASE_ITEM_V_TABLE,LOCATION_PHONENUMBER,VARCHAR2,512,,,Y
CASE_ITEM_V_TABLE,CUSTOMER_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,CUSTOMERNAME,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,REQUESTER_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,REQUESTER,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,DEPT,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,CONTACT,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,ADDRESS,VARCHAR2,256,,,Y
CASE_ITEM_V_TABLE,REQDATE,DATE,7,,,Y
CASE_ITEM_V_TABLE,STATUS_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,STATUS,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,SUBSTATUS,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,TITLE,VARCHAR2,512,,,Y
CASE_ITEM_V_TABLE,CONTENT,VARCHAR2,2048,,,Y
CASE_ITEM_V_TABLE,RESULT,VARCHAR2,2024,,,Y
CASE_ITEM_V_TABLE,REMARK,VARCHAR2,2024,,,Y
CASE_ITEM_V_TABLE,CODE,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,INCIDENT_CODE,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,COMDATE,DATE,7,,,Y
CASE_ITEM_V_TABLE,CREATEDDATE,DATE,7,,,Y
CASE_ITEM_V_TABLE,STANDARD_COMPLETETIME,DATE,7,,,Y
CASE_ITEM_V_TABLE,BUSCATALOG,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,ISCHECK,VARCHAR2,16,,,Y
CASE_ITEM_V_TABLE,SATISFACTION,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,SATISFACTIONNAME,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,TIMECOST,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,STEP_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,ENGINEER_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,ENGINEER,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,ACTION,NUMBER,22,10,0,Y
CASE_ITEM_V_TABLE,ACTIONNAME,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,ON_SITE_RESULT,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,ON_SITE_RESULT_NAME,VARCHAR2,32,,,Y
CASE_ITEM_V_TABLE,ON_SITE_ARRIVETIME,DATE,7,,,Y
CASE_ITEM_V_TABLE,ON_SITE_NUMBER,NUMBER,22,10,0,Y
CASE_ITEM_V_TABLE,ON_SITE_LEAVETIME,DATE,7,,,Y
CASE_ITEM_V_TABLE,UPSTANDARD,NUMBER,22,10,0,Y
CASE_ITEM_V_TABLE,UPSTANDARD_LABEL,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,CHANGE_UPSTANDARD,NUMBER,22,10,0,Y
CASE_ITEM_V_TABLE,CHANGE_UPSTANDARD_LABEL,VARCHAR2,100,,,Y
CASE_ITEM_V_TABLE,QUITDUTY_TERM,VARCHAR2,64,,,Y
CASE_ITEM_V_TABLE,QUITDUTY_DEPTID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,CHANGE_UPSTANDARD_REASON,VARCHAR2,256,,,Y
CASE_ITEM_V_TABLE,QUITDUTY_DEPT,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,CREATED_ID,NUMBER,22,20,0,Y
CASE_ITEM_V_TABLE,CREATER,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,BUSCATALOGNAME,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,ASSET_ID,NUMBER,22,10,0,Y
CASE_ITEM_V_TABLE,ASSET_NAME,VARCHAR2,128,,,Y
CASE_ITEM_V_TABLE,ASSET_ENABLED_DATE,DATE,7,,,Y
CASE_ITEM_V_TABLE,CLOSE_CODE,NUMBER,22,10,0,Y
CASE_ITEM_V_TABLE,CHANGED_BEFOREPART,NUMBER,22,10,0,Y
